pitch_rad,roll_rad,tau_pitch_nm,tau_roll_nm
-0.977101,0.146363,157.8148,64.0619
-0.977101,0.156457,157.7547,63.9812
-0.977101,0.166551,157.6958,63.8952
-0.977101,0.176645,157.6380,63.8040
-0.977101,0.186739,157.5812,63.7074
-0.977101,0.196833,157.5255,63.6054
-0.977101,0.206927,157.4709,63.4981
-0.977101,0.217020,157.4173,63.3853
-0.977101,0.227114,157.3648,63.2672
-0.977101,0.237208,157.3133,63.1435
-0.977101,0.247302,157.2628,63.0144
-0.977101,0.257396,157.2134,62.8798
-0.977101,0.267490,157.1649,62.7396
-0.977101,0.277584,157.1175,62.5939
-0.977101,0.287678,157.0711,62.4425
-0.977101,0.297772,157.0256,62.2855
-0.977101,0.307866,156.9811,62.1229
-0.977101,0.317960,156.9376,61.9546
-0.977101,0.328054,156.8951,61.7805
-0.977101,0.338148,156.8534,61.6007
-0.977101,0.348242,156.8127,61.4150
-0.977101,0.358336,156.7730,61.2236
-0.977101,0.368430,156.7341,61.0263
-0.977101,0.378524,156.6961,60.8231
-0.977101,0.388618,156.6591,60.6139
-0.977101,0.398712,156.6228,60.3988
-0.977101,0.408806,156.5875,60.1776
-0.977101,0.418900,156.5529,60.0655
-0.967086,-0.418900,162.9760,60.6676
-0.967086,-0.408806,162.8565,60.7724
-0.967086,-0.398712,162.7379,60.9791
-0.967086,-0.388618,162.6203,61.1804
-0.967086,-0.378524,162.5037,61.3761
-0.967086,-0.368430,162.3880,61.5664
-0.967086,-0.358336,162.2733,61.7512
-0.967086,-0.348242,162.1596,61.9305
-0.967086,-0.338148,162.0470,62.1044
-0.967086,-0.328054,161.9353,62.2730
-0.967086,-0.317960,161.8248,62.4361
-0.967086,-0.307866,161.7152,62.5939
-0.967086,-0.297772,161.6068,62.7463
-0.967086,-0.287678,161.4994,62.8934
-0.967086,-0.277584,161.3932,63.0353
-0.967086,-0.267490,161.2880,63.1718
-0.967086,-0.257396,161.1840,63.3031
-0.967086,-0.247302,161.0810,63.4291
-0.967086,-0.237208,160.9792,63.5499
-0.967086,-0.227114,160.8786,63.6655
-0.967086,-0.217020,160.7791,63.7758
-0.967086,-0.206927,160.6807,63.8810
-0.967086,-0.196833,160.5835,63.9810
-0.967086,-0.186739,160.4875,64.0758
-0.967086,-0.176645,160.3926,64.1655
-0.967086,-0.166551,160.2989,64.2500
-0.967086,-0.156457,160.2064,64.3294
-0.967086,-0.146363,160.1150,64.4037
-0.967086,-0.136269,160.0249,64.4728
-0.967086,-0.126175,159.9359,64.5368
-0.967086,-0.116081,159.8481,64.5957
-0.967086,-0.105987,159.7616,64.6495
-0.967086,-0.095893,159.6762,64.6982
-0.967086,-0.085799,159.5920,64.7418
-0.967086,-0.075705,159.5090,64.7803
-0.967086,-0.065611,159.4272,64.8137
-0.967086,-0.055517,159.3466,64.8420
-0.967086,-0.045423,159.2672,64.8652
-0.967086,-0.035329,159.1890,64.8834
-0.967086,-0.025235,159.1120,64.8964
-0.967086,-0.015141,159.0362,64.9043
-0.967086,-0.005047,158.9616,64.9071
-0.967086,0.005047,158.8882,64.9048
-0.967086,0.015141,158.8160,64.8973
-0.967086,0.025235,158.7449,64.8848
-0.967086,0.035329,158.6751,64.8671
-0.967086,0.045423,158.6065,64.8443
-0.967086,0.055517,158.5390,64.8163
-0.967086,0.065611,158.4727,64.7831
-0.967086,0.075705,158.4076,64.7448
-0.967086,0.085799,158.3436,64.7012
-0.967086,0.095893,158.2809,64.6525
-0.967086,0.105987,158.2193,64.5985
-0.967086,0.116081,158.1588,64.5393
-0.967086,0.126175,158.0995,64.4749
-0.967086,0.136269,158.0414,64.4052
-0.967086,0.146363,157.9844,64.3302
-0.967086,0.156457,157.9285,64.2498
-0.967086,0.166551,157.8738,64.1642
-0.967086,0.176645,157.8202,64.0732
-0.967086,0.186739,157.7677,63.9768
-0.967086,0.196833,157.7164,63.8751
-0.967086,0.206927,157.6661,63.7679
-0.967086,0.217020,157.6169,63.6553
-0.967086,0.227114,157.5689,63.5372
-0.967086,0.237208,157.5219,63.4136
-0.967086,0.247302,157.4760,63.2845
-0.967086,0.257396,157.4311,63.1498
-0.967086,0.267490,157.3873,63.0096
-0.967086,0.277584,157.3446,62.8638
-0.967086,0.287678,157.3029,62.7123
-0.967086,0.297772,157.2622,62.5552
-0.967086,0.307866,157.2226,62.3923
-0.967086,0.317960,157.1839,62.2238
-0.967086,0.328054,157.1463,62.0494
-0.967086,0.338148,157.1096,61.8693
-0.967086,0.348242,157.0739,61.6833
-0.967086,0.358336,157.0392,61.4915
-0.967086,0.368430,157.0054,61.2938
-0.967086,0.378524,156.9726,61.0902
-0.967086,0.388618,156.9406,60.8805
-0.967086,0.398712,156.9096,60.6649
-0.967086,0.408806,156.8795,60.4432
-0.967086,0.418900,156.8503,60.3309
-0.957072,-0.418900,162.9522,60.8609
-0.957072,-0.408806,162.8348,60.9667
-0.957072,-0.398712,162.7184,61.1754
-0.957072,-0.388618,162.6030,61.3787
-0.957072,-0.378524,162.4885,61.5763
-0.957072,-0.368430,162.3751,61.7685
-0.957072,-0.358336,162.2626,61.9552
-0.957072,-0.348242,162.1512,62.1364
-0.957072,-0.338148,162.0409,62.3122
-0.957072,-0.328054,161.9316,62.4826
-0.957072,-0.317960,161.8233,62.6476
-0.957072,-0.307866,161.7162,62.8071
-0.957072,-0.297772,161.6101,62.9614
-0.957072,-0.287678,161.5052,63.1102
-0.957072,-0.277584,161.4014,63.2538
-0.957072,-0.267490,161.2987,63.3920
-0.957072,-0.257396,161.1972,63.5250
-0.957072,-0.247302,161.0968,63.6527
-0.957072,-0.237208,160.9976,63.7751
-0.957072,-0.227114,160.8995,63.8922
-0.957072,-0.217020,160.8026,64.0042
-0.957072,-0.206927,160.7069,64.1109
-0.957072,-0.196833,160.6124,64.2124
-0.957072,-0.186739,160.5191,64.3087
-0.957072,-0.176645,160.4270,64.3998
-0.957072,-0.166551,160.3361,64.4858
-0.957072,-0.156457,160.2464,64.5665
-0.957072,-0.146363,160.1579,64.6421
-0.957072,-0.136269,160.0706,64.7126
-0.957072,-0.126175,159.9846,64.7779
-0.957072,-0.116081,159.8998,64.8381
-0.957072,-0.105987,159.8162,64.8931
-0.957072,-0.095893,159.7339,64.9430
-0.957072,-0.085799,159.6527,64.9878
-0.957072,-0.075705,159.5729,65.0274
-0.957072,-0.065611,159.4942,65.0619
-0.957072,-0.055517,159.4168,65.0913
-0.957072,-0.045423,159.3406,65.1155
-0.957072,-0.035329,159.2657,65.1347
-0.957072,-0.025235,159.1920,65.1486
-0.957072,-0.015141,159.1195,65.1575
-0.957072,-0.005047,159.0483,65.1612
-0.957072,0.005047,158.9783,65.1597
-0.957072,0.015141,158.9095,65.1531
-0.957072,0.025235,158.8420,65.1413
-0.957072,0.035329,158.7757,65.1244
-0.957072,0.045423,158.7106,65.1023
-0.957072,0.055517,158.6467,65.0749
-0.957072,0.065611,158.5841,65.0424
-0.957072,0.075705,158.5227,65.0047
-0.957072,0.085799,158.4625,64.9617
-0.957072,0.095893,158.4035,64.9135
-0.957072,0.105987,158.3457,64.8601
-0.957072,0.116081,158.2891,64.8013
-0.957072,0.126175,158.2338,64.7373
-0.957072,0.136269,158.1796,64.6680
-0.957072,0.146363,158.1266,64.5933
-0.957072,0.156457,158.0747,64.5133
-0.957072,0.166551,158.0241,64.4280
-0.957072,0.176645,157.9746,64.3372
-0.957072,0.186739,157.9263,64.2410
-0.957072,0.196833,157.8791,64.1395
-0.957072,0.206927,157.8331,64.0324
-0.957072,0.217020,157.7882,63.9199
-0.957072,0.227114,157.7445,63.8019
-0.957072,0.237208,157.7019,63.6783
-0.957072,0.247302,157.6604,63.5492
-0.957072,0.257396,157.6200,63.4145
-0.957072,0.267490,157.5807,63.2742
-0.957072,0.277584,157.5425,63.1283
-0.957072,0.287678,157.5054,62.9766
-0.957072,0.297772,157.4694,62.8193
-0.957072,0.307866,157.4344,62.6563
-0.957072,0.317960,157.4005,62.4875
-0.957072,0.328054,157.3676,62.3128
-0.957072,0.338148,157.3357,62.1324
-0.957072,0.348242,157.3049,61.9461
-0.957072,0.358336,157.2750,61.7539
-0.957072,0.368430,157.2462,61.5558
-0.957072,0.378524,157.2183,61.3516
-0.957072,0.388618,157.1914,61.1415
-0.957072,0.398712,157.1654,60.9254
-0.957072,0.408806,157.1404,60.7032
-0.957072,0.418900,157.1163,60.5906
-0.947058,-0.418900,162.9059,61.0513
-0.947058,-0.408806,162.7907,61.1580
-0.947058,-0.398712,162.6764,61.3687
-0.947058,-0.388618,162.5631,61.5739
-0.947058,-0.378524,162.4508,61.7734
-0.947058,-0.368430,162.3395,61.9675
-0.947058,-0.358336,162.2293,62.1561
-0.947058,-0.348242,162.1201,62.3391
-0.947058,-0.338148,162.0120,62.5167
-0.947058,-0.328054,161.9049,62.6889
-0.947058,-0.317960,161.7990,62.8556
-0.947058,-0.307866,161.6942,63.0170
-0.947058,-0.297772,161.5905,63.1729
-0.947058,-0.287678,161.4879,63.3235
-0.947058,-0.277584,161.3865,63.4688
-0.947058,-0.267490,161.2863,63.6087
-0.947058,-0.257396,161.1872,63.7433
-0.947058,-0.247302,161.0893,63.8725
-0.947058,-0.237208,160.9926,63.9965
-0.947058,-0.227114,160.8971,64.1153
-0.947058,-0.217020,160.8028,64.2287
-0.947058,-0.206927,160.7097,64.3369
-0.947058,-0.196833,160.6178,64.4399
-0.947058,-0.186739,160.5271,64.5377
-0.947058,-0.176645,160.4377,64.6302
-0.947058,-0.166551,160.3495,64.7175
-0.947058,-0.156457,160.2626,64.7996
-0.947058,-0.146363,160.1769,64.8766
-0.947058,-0.136269,160.0925,64.9483
-0.947058,-0.126175,160.0093,65.0149
-0.947058,-0.116081,159.9274,65.0763
-0.947058,-0.105987,159.8467,65.1325
-0.947058,-0.095893,159.7673,65.1836
-0.947058,-0.085799,159.6892,65.2295
-0.947058,-0.075705,159.6123,65.2702
-0.947058,-0.065611,159.5368,65.3058
-0.947058,-0.055517,159.4625,65.3362
-0.947058,-0.045423,159.3894,65.3614
-0.947058,-0.035329,159.3177,65.3815
-0.947058,-0.025235,159.2472,65.3964
-0.947058,-0.015141,159.1779,65.4062
-0.947058,-0.005047,159.1100,65.4107
-0.947058,0.005047,159.0433,65.4101
-0.947058,0.015141,158.9779,65.4043
-0.947058,0.025235,158.9138,65.3932
-0.947058,0.035329,158.8509,65.3770
-0.947058,0.045423,158.7893,65.3556
-0.947058,0.055517,158.7290,65.3289
-0.947058,0.065611,158.6699,65.2970
-0.947058,0.075705,158.6121,65.2598
-0.947058,0.085799,158.5555,65.2174
-0.947058,0.095893,158.5002,65.1697
-0.947058,0.105987,158.4462,65.1167
-0.947058,0.116081,158.3933,65.0584
-0.947058,0.126175,158.3418,64.9948
-0.947058,0.136269,158.2914,64.9258
-0.947058,0.146363,158.2423,64.8515
-0.947058,0.156457,158.1944,64.7718
-0.947058,0.166551,158.1477,64.6867
-0.947058,0.176645,158.1022,64.5962
-0.947058,0.186739,158.0579,64.5002
-0.947058,0.196833,158.0149,64.3988
-0.947058,0.206927,157.9730,64.2918
-0.947058,0.217020,157.9323,64.1794
-0.947058,0.227114,157.8928,64.0614
-0.947058,0.237208,157.8544,63.9379
-0.947058,0.247302,157.8172,63.8087
-0.947058,0.257396,157.7811,63.6740
-0.947058,0.267490,157.7462,63.5336
-0.947058,0.277584,157.7125,63.3875
-0.947058,0.287678,157.6798,63.2357
-0.947058,0.297772,157.6483,63.0782
-0.947058,0.307866,157.6178,62.9149
-0.947058,0.317960,157.5885,62.7458
-0.947058,0.328054,157.5602,62.5709
-0.947058,0.338148,157.5330,62.3901
-0.947058,0.348242,157.5068,62.2035
-0.947058,0.358336,157.4817,62.0109
-0.947058,0.368430,157.4576,61.8123
-0.947058,0.378524,157.4346,61.6077
-0.947058,0.388618,157.4125,61.3971
-0.947058,0.398712,157.3914,61.1805
-0.947058,0.408806,157.3713,60.9577
-0.947058,0.418900,157.3522,60.8448
-0.937044,-0.418900,162.8380,61.2388
-0.937044,-0.408806,162.7248,61.3465
-0.937044,-0.398712,162.6126,61.5591
-0.937044,-0.388618,162.5014,61.7661
-0.937044,-0.378524,162.3912,61.9675
-0.937044,-0.368430,162.2821,62.1634
-0.937044,-0.358336,162.1740,62.3538
-0.937044,-0.348242,162.0670,62.5387
-0.937044,-0.338148,161.9611,62.7180
-0.937044,-0.328054,161.8563,62.8920
-0.937044,-0.317960,161.7526,63.0604
-0.937044,-0.307866,161.6500,63.2235
-0.937044,-0.297772,161.5487,63.3811
-0.937044,-0.287678,161.4484,63.5334
-0.937044,-0.277584,161.3494,63.6803
-0.937044,-0.267490,161.2515,63.8218
-0.937044,-0.257396,161.1548,63.9580
-0.937044,-0.247302,161.0594,64.0888
-0.937044,-0.237208,160.9651,64.2144
-0.937044,-0.227114,160.8721,64.3346
-0.937044,-0.217020,160.7803,64.4496
-0.937044,-0.206927,160.6897,64.5593
-0.937044,-0.196833,160.6004,64.6637
-0.937044,-0.186739,160.5124,64.7628
-0.937044,-0.176645,160.4256,64.8567
-0.937044,-0.166551,160.3401,64.9454
-0.937044,-0.156457,160.2559,65.0288
-0.937044,-0.146363,160.1729,65.1071
-0.937044,-0.136269,160.0912,65.1801
-0.937044,-0.126175,160.0108,65.2479
-0.937044,-0.116081,159.9317,65.3105
-0.937044,-0.105987,159.8539,65.3678
-0.937044,-0.095893,159.7774,65.4200
-0.937044,-0.085799,159.7022,65.4670
-0.937044,-0.075705,159.6283,65.5088
-0.937044,-0.065611,159.5558,65.5454
-0.937044,-0.055517,159.4845,65.5768
-0.937044,-0.045423,159.4145,65.6030
-0.937044,-0.035329,159.3458,65.6241
-0.937044,-0.025235,159.2785,65.6399
-0.937044,-0.015141,159.2124,65.6505
-0.937044,-0.005047,159.1477,65.6558
-0.937044,0.005047,159.0842,65.6560
-0.937044,0.015141,159.0221,65.6509
-0.937044,0.025235,158.9613,65.6407
-0.937044,0.035329,158.9018,65.6251
-0.937044,0.045423,158.8436,65.6043
-0.937044,0.055517,158.7867,65.5783
-0.937044,0.065611,158.7311,65.5470
-0.937044,0.075705,158.6768,65.5104
-0.937044,0.085799,158.6237,65.4685
-0.937044,0.095893,158.5720,65.4213
-0.937044,0.105987,158.5216,65.3687
-0.937044,0.116081,158.4724,65.3108
-0.937044,0.126175,158.4245,65.2476
-0.937044,0.136269,158.3779,65.1789
-0.937044,0.146363,158.3325,65.1049
-0.937044,0.156457,158.2884,65.0255
-0.937044,0.166551,158.2456,64.9406
-0.937044,0.176645,158.2040,64.8503
-0.937044,0.186739,158.1637,64.7545
-0.937044,0.196833,158.1246,64.6532
-0.937044,0.206927,158.0867,64.5463
-0.937044,0.217020,158.0501,64.4340
-0.937044,0.227114,158.0146,64.3160
-0.937044,0.237208,157.9804,64.1924
-0.937044,0.247302,157.9474,64.0633
-0.937044,0.257396,157.9155,63.9284
-0.937044,0.267490,157.8849,63.7879
-0.937044,0.277584,157.8554,63.6417
-0.937044,0.287678,157.8270,63.4897
-0.937044,0.297772,157.7999,63.3320
-0.937044,0.307866,157.7738,63.1685
-0.937044,0.317960,157.7489,62.9991
-0.937044,0.328054,157.7251,62.8239
-0.937044,0.338148,157.7024,62.6427
-0.937044,0.348242,157.6808,62.4557
-0.937044,0.358336,157.6603,62.2627
-0.937044,0.368430,157.6409,62.0637
-0.937044,0.378524,157.6225,61.8586
-0.937044,0.388618,157.6051,61.6475
-0.937044,0.398712,157.5888,61.4303
-0.937044,0.408806,157.5735,61.2070
-0.937044,0.418900,157.5591,61.0938
-0.927030,-0.418900,162.7493,61.4235
-0.927030,-0.408806,162.6381,61.5321
-0.927030,-0.398712,162.5279,61.7465
-0.927030,-0.388618,162.4187,61.9554
-0.927030,-0.378524,162.3106,62.1586
-0.927030,-0.368430,162.2036,62.3563
-0.927030,-0.358336,162.0976,62.5485
-0.927030,-0.348242,161.9927,62.7351
-0.927030,-0.338148,161.8890,62.9162
-0.927030,-0.328054,161.7864,63.0919
-0.927030,-0.317960,161.6849,63.2620
-0.927030,-0.307866,161.5846,63.4268
-0.927030,-0.297772,161.4854,63.5861
-0.927030,-0.287678,161.3875,63.7400
-0.927030,-0.277584,161.2907,63.8884
-0.927030,-0.267490,161.1952,64.0316
-0.927030,-0.257396,161.1009,64.1693
-0.927030,-0.247302,161.0078,64.3017
-0.927030,-0.237208,160.9160,64.4287
-0.927030,-0.227114,160.8254,64.5504
-0.927030,-0.217020,160.7360,64.6668
-0.927030,-0.206927,160.6480,64.7779
-0.927030,-0.196833,160.5612,64.8838
-0.927030,-0.186739,160.4757,64.9843
-0.927030,-0.176645,160.3915,65.0795
-0.927030,-0.166551,160.3086,65.1695
-0.927030,-0.156457,160.2270,65.2542
-0.927030,-0.146363,160.1467,65.3337
-0.927030,-0.136269,160.0677,65.4079
-0.927030,-0.126175,159.9901,65.4769
-0.927030,-0.116081,159.9137,65.5407
-0.927030,-0.105987,159.8387,65.5992
-0.927030,-0.095893,159.7650,65.6525
-0.927030,-0.085799,159.6927,65.7005
-0.927030,-0.075705,159.6217,65.7434
-0.927030,-0.065611,159.5520,65.7810
-0.927030,-0.055517,159.4837,65.8133
-0.927030,-0.045423,159.4167,65.8405
-0.927030,-0.035329,159.3511,65.8624
-0.927030,-0.025235,159.2868,65.8791
-0.927030,-0.015141,159.2238,65.8905
-0.927030,-0.005047,159.1622,65.8967
-0.927030,0.005047,159.1019,65.8976
-0.927030,0.015141,159.0430,65.8933
-0.927030,0.025235,158.9854,65.8837
-0.927030,0.035329,158.9292,65.8688
-0.927030,0.045423,158.8743,65.8487
-0.927030,0.055517,158.8207,65.8232
-0.927030,0.065611,158.7685,65.7925
-0.927030,0.075705,158.7176,65.7564
-0.927030,0.085799,158.6680,65.7150
-0.927030,0.095893,158.6197,65.6682
-0.927030,0.105987,158.5728,65.6161
-0.927030,0.116081,158.5272,65.5586
-0.927030,0.126175,158.4829,65.4957
-0.927030,0.136269,158.4399,65.4274
-0.927030,0.146363,158.3983,65.3537
-0.927030,0.156457,158.3579,65.2745
-0.927030,0.166551,158.3188,65.1898
-0.927030,0.176645,158.2810,65.0997
-0.927030,0.186739,158.2445,65.0040
-0.927030,0.196833,158.2093,64.9028
-0.927030,0.206927,158.1753,64.7961
-0.927030,0.217020,158.1426,64.6837
-0.927030,0.227114,158.1111,64.5658
-0.927030,0.237208,158.0809,64.4422
-0.927030,0.247302,158.0519,64.3129
-0.927030,0.257396,158.0242,64.1780
-0.927030,0.267490,157.9976,64.0374
-0.927030,0.277584,157.9723,63.8910
-0.927030,0.287678,157.9482,63.7388
-0.927030,0.297772,157.9252,63.5808
-0.927030,0.307866,157.9035,63.4170
-0.927030,0.317960,157.8829,63.2474
-0.927030,0.328054,157.8634,63.0718
-0.927030,0.338148,157.8451,62.8903
-0.927030,0.348242,157.8280,62.7029
-0.927030,0.358336,157.8119,62.5095
-0.927030,0.368430,157.7970,62.3100
-0.927030,0.378524,157.7831,62.1045
-0.927030,0.388618,157.7703,61.8928
-0.927030,0.398712,157.7586,61.6751
-0.927030,0.408806,157.7479,61.4512
-0.927030,0.418900,157.7382,61.3377
-0.917015,-0.418900,162.6403,61.6054
-0.917015,-0.408806,162.5311,61.7150
-0.917015,-0.398712,162.4229,61.9312
-0.917015,-0.388618,162.3158,62.1418
-0.917015,-0.378524,162.2097,62.3469
-0.917015,-0.368430,162.1047,62.5463
-0.917015,-0.358336,162.0008,62.7402
-0.917015,-0.348242,161.8980,62.9285
-0.917015,-0.338148,161.7964,63.1114
-0.917015,-0.328054,161.6959,63.2887
-0.917015,-0.317960,161.5966,63.4605
-0.917015,-0.307866,161.4985,63.6269
-0.917015,-0.297772,161.4016,63.7878
-0.917015,-0.287678,161.3059,63.9433
-0.917015,-0.277584,161.2114,64.0933
-0.917015,-0.267490,161.1181,64.2380
-0.917015,-0.257396,161.0261,64.3772
-0.917015,-0.247302,160.9354,64.5111
-0.917015,-0.237208,160.8459,64.6396
-0.917015,-0.227114,160.7577,64.7628
-0.917015,-0.217020,160.6708,64.8806
-0.917015,-0.206927,160.5851,64.9931
-0.917015,-0.196833,160.5008,65.1003
-0.917015,-0.186739,160.4178,65.2021
-0.917015,-0.176645,160.3361,65.2987
-0.917015,-0.166551,160.2558,65.3899
-0.917015,-0.156457,160.1768,65.4759
-0.917015,-0.146363,160.0991,65.5566
-0.917015,-0.136269,160.0227,65.6320
-0.917015,-0.126175,159.9477,65.7022
-0.917015,-0.116081,159.8741,65.7671
-0.917015,-0.105987,159.8018,65.8267
-0.917015,-0.095893,159.7309,65.8810
-0.917015,-0.085799,159.6614,65.9301
-0.917015,-0.075705,159.5932,65.9740
-0.917015,-0.065611,159.5264,66.0125
-0.917015,-0.055517,159.4609,66.0458
-0.917015,-0.045423,159.3968,66.0739
-0.917015,-0.035329,159.3342,66.0967
-0.917015,-0.025235,159.2728,66.1142
-0.917015,-0.015141,159.2129,66.1264
-0.917015,-0.005047,159.1543,66.1334
-0.917015,0.005047,159.0972,66.1351
-0.917015,0.015141,159.0413,66.1315
-0.917015,0.025235,158.9869,66.1225
-0.917015,0.035329,158.9339,66.1083
-0.917015,0.045423,158.8822,66.0888
-0.917015,0.055517,158.8319,66.0639
-0.917015,0.065611,158.7829,66.0337
-0.917015,0.075705,158.7354,65.9981
-0.917015,0.085799,158.6892,65.9571
-0.917015,0.095893,158.6443,65.9108
-0.917015,0.105987,158.6008,65.8591
-0.917015,0.116081,158.5587,65.8020
-0.917015,0.126175,158.5179,65.7394
-0.917015,0.136269,158.4785,65.6714
-0.917015,0.146363,158.4404,65.5979
-0.917015,0.156457,158.4036,65.5190
-0.917015,0.166551,158.3682,65.4345
-0.917015,0.176645,158.3341,65.3445
-0.917015,0.186739,158.3013,65.2490
-0.917015,0.196833,158.2698,65.1479
-0.917015,0.206927,158.2396,65.0412
-0.917015,0.217020,158.2107,64.9288
-0.917015,0.227114,158.1832,64.8109
-0.917015,0.237208,158.1568,64.6872
-0.917015,0.247302,158.1318,64.5579
-0.917015,0.257396,158.1080,64.4229
-0.917015,0.267490,158.0855,64.2821
-0.917015,0.277584,158.0642,64.1355
-0.917015,0.287678,158.0442,63.9831
-0.917015,0.297772,158.0254,63.8249
-0.917015,0.307866,158.0078,63.6609
-0.917015,0.317960,157.9913,63.4909
-0.917015,0.328054,157.9761,63.3150
-0.917015,0.338148,157.9621,63.1331
-0.917015,0.348242,157.9492,62.9453
-0.917015,0.358336,157.9375,62.7514
-0.917015,0.368430,157.9269,62.5515
-0.917015,0.378524,157.9174,62.3455
-0.917015,0.388618,157.9091,62.1333
-0.917015,0.398712,157.9018,61.9150
-0.917015,0.408806,157.8956,61.6905
-0.917015,0.418900,157.8905,61.5767
-0.907001,-0.418900,162.5119,61.7847
-0.907001,-0.408806,162.4047,61.8951
-0.907001,-0.398712,162.2984,62.1131
-0.907001,-0.388618,162.1933,62.3255
-0.907001,-0.378524,162.0892,62.5323
-0.907001,-0.368430,161.9862,62.7334
-0.907001,-0.358336,161.8843,62.9290
-0.907001,-0.348242,161.7836,63.1190
-0.907001,-0.338148,161.6841,63.3035
-0.907001,-0.328054,161.5857,63.4825
-0.907001,-0.317960,161.4885,63.6559
-0.907001,-0.307866,161.3925,63.8239
-0.907001,-0.297772,161.2978,63.9864
-0.907001,-0.287678,161.2043,64.1434
-0.907001,-0.277584,161.1120,64.2950
-0.907001,-0.267490,161.0210,64.4412
-0.907001,-0.257396,160.9312,64.5819
-0.907001,-0.247302,160.8428,64.7173
-0.907001,-0.237208,160.7556,64.8472
-0.907001,-0.227114,160.6697,64.9718
-0.907001,-0.217020,160.5852,65.0910
-0.907001,-0.206927,160.5019,65.2048
-0.907001,-0.196833,160.4200,65.3133
